e205934bfbd2273fa70fff927057fb5168ec1617	Ellis Tarn	2026-04-10	4	246	199	redesign graph reconciliation: dirty propagation, field-path propagation hashing (#48)
7bc52ddbab144f39cd69416f65efeba04169550f	Ellis Tarn	2026-04-10	11	650	30	reconcile designs: prune safety, error classification, ordered prune (#49)
501ea75f01633faca619ec3f00edd5008b980863	Ellis Tarn	2026-04-10	9	163	332	fix test infrastructure: shutdown, logging, and test hygiene (#47)
49e99807ac2f7bc63ff742b0f63cd8e4013dcaa4	Ellis Tarn	2026-04-10	3	274	42	run tests against real kro binary instead of in-process controller (#46)
bbb3846b922092a8ca5dcd40a42cffb6a19283ee	Ellis Tarn	2026-04-10	3	30	63	use embedded CRD YAMLs in tests, raise default workers to 16 (#45)
482242642c59d67b89c31a6283319720e31a8e3c	Ellis Tarn	2026-04-10	31	120	120	Move experimental CRDs to experimental.kro.run API group (#44)
c06852a6ef0bf9422079957a4ecc525d19cf1a2e	Ellis Tarn	2026-04-10	1	58	6	fix envtest process leak in experimental TestMain (#43)
74d3099904c01649176fe89697cdff0525d533cc	Ellis Tarn	2026-04-10	4	109	175	batch watch registration to eliminate RWMutex starvation under concurrency (#42)
3039cce268c88ffb506a4bbf857ef98ceb62219d	Ellis Tarn	2026-04-10	9	17	16	consolidate experimental/crds/ and experimental/deploy/ into experimental/deploy/ (#41)
5b0760c6a3dd902c04d8b4ec2fb0f1ed90b59633	Ellis Tarn	2026-04-10	9	195	115	fix WatchManager informer killing, enable concurrent reconciles, unskip starvation tests (#40)
1b0ce3535b4ef4324497df316f5b647aea041722	Ellis Tarn	2026-04-10	18	1239	89	fix double-dispatch race in DAG coordinator, skip watch-starved tests (#39)
760af17945fcf88e7a892a51bd643d755177c3fd	Ellis Tarn	2026-04-09	3	476	41	finalizes: walk exclusion, teardown cleanup, cross-revision lookup, and tests (#38)
94a24fa5a77ce408a37ea6f050e599fe7a07595e	Ellis Tarn	2026-04-09	11	389	37	Move experimental APIs to experimental.kro.run, fix controller bugs (#37)
aa7bf220e76ce0da295d899f37786cfa06d145a5	Ellis Tarn	2026-04-09	8	90	39	quality: fix .ready() hash skip bug, eliminate time.Sleep from tests (#36)
74459027bba26a30fe154c4311cb39d047d9cf44	Ellis Tarn	2026-04-09	3	81	13	finalizes: fix deferral, applied set persistence, and CEL name validation (#35)
fe38b81bb864cf0cdc8e4e63ae0d268e184e83ee	Ellis Tarn	2026-04-09	5	224	2	finalizes: implement finalization sequence for prune and teardown (#34)
4f94b127f2dca181046271bd51e034cc37a6b42f	Ellis Tarn	2026-04-09	2	74	0	ownership: block deletion when third-party SSA managers are present (#33)
a1c351e5620d241a39befa6a88cc2b489863b947	Ellis Tarn	2026-04-09	8	147	107	shape: existence-based Owns vs Contribute detection (#32)
c9af1f1333d5ad42ac71ce71afca51c051da3d15	Ellis Tarn	2026-04-09	47	17	17	flatten experimental/graph/ into experimental/ (#31)
19b4a414aa370a906a500ea0d2d0120f79a3e158	Ellis Tarn	2026-04-09	9	196	218	status: align Ready condition with design — conditions are the only status API (#29)
fb790605e743c09f66ff8ec0676238812379ebee	Ellis Tarn	2026-04-09	2	30	18	design: fix shape detection and applied set semantics (#28)
a6e68c22b47d1a6d828bf54a6ed2a0a2a695d3f2	Ellis Tarn	2026-04-09	1	14	10	design: derive Ready condition reasons from node plan states (#27)
00f4b3233b0d4b5000f969d58189d261b4a7255c	Ellis Tarn	2026-04-09	5	116	39	execution: continue walk on node failure, surface API error reasons in status (#23)
17fcc0277b85050f36c5bd40bd6046c24f5c8407	Ellis Tarn	2026-04-09	6	746	719	simplicity: reorganize controller package by responsibility (#22)
14e4cfb68334d8e9607fd953e84db31f2af4f8e9	Ellis Tarn	2026-04-09	1	1	0	quality: add naming consistency check to simplicity section (#26)
e02896ff5a9a011159704d80e6d3451b16bb158d	Ellis Tarn	2026-04-09	5	679	131	performance: content-addressed compiled graph sharing for nested graphs (#25)
d6d6e4ea03be8198739488d607dab68ee4892666	Ellis Tarn	2026-04-09	9	645	29	performance: implement section-scoped input hashing and scoped walks (#24)
4f844ef102d65adb67c1aa8e4ba0a8d965f254df	Ellis Tarn	2026-04-09	7	1121	33	implement .ready(), revision immutability, and revision GC (#17)
bbaf56a2c7231e2408be95ad96db5c2b0ca002fd	Ellis Tarn	2026-04-09	1	11	9	quality: design-first frame, prioritization heuristic, and no-flake constraint (#21)
72f9631dd4ce9b394a61934219b669b43bf258db	Ellis Tarn	2026-04-09	3	680	605	simplicity: fix gvkToGVR pluralization, split controller.go (#20)
9ebcb060f55859aea16836ed7fde185838d7642b	Ellis Tarn	2026-04-09	9	148	171	simplicity: reconcile experimental/graph/ against 006-quality.md (#19)
850f4141d929148847fa891bf72cbee2944e4846	Ellis Tarn	2026-04-09	1	8	0	quality: add open-ended item to each section and instruction to work through every item (#18)
cf3d5ccb60ecb46de49ce545d18e7c9d200b5ffa	Ellis Tarn	2026-04-09	3	1364	7	quality: test untested design commitments and add benchmarks (#16)
2df3263335f2b23a8238927e15cc95265167b99a	Ellis Tarn	2026-04-09	19	178	186	quality: reconcile experimental graph controller against design and code standards (#15)
4eb0c3046522a58d2dc370671b67bc733aef9a53	Ellis Tarn	2026-04-09	5	161	3	Add deploy and bootstrap infrastructure for graph controller (#14)
770fae4c1365099aafc705ddc70e54af53146043	Ellis Tarn	2026-04-09	1	64	0	design: add quality checklist for experimental graph controller (#13)
822525acebeba10ec0cf21c116dd9c48a44cdd49	Ellis Tarn	2026-04-09	2	714	120	Fix correctness bugs found during design reconciliation (#12)
f86ba8fe0e54ca7b29b900f48ea9487036673481	Ellis Tarn	2026-04-08	3	112	33	Restore design docs accidentally reverted by #10 (#11)
88bb42b24b88885a5f6eea1b1cc6fadeff680518	Ellis Tarn	2026-04-08	25	1252	539	Implement experimental designs 1-4 for Graph controller (#10)
2240826a7bb264cd6ef9a24a04dc9656c8db34c8	Ellis Tarn	2026-04-08	3	26	31	design: use 'node' for graph entries, reserve 'resource' for Kubernetes resources (#9)
9029857cc7fc7e0f03460ca6e73a74145737a712	Ellis Tarn	2026-04-08	3	86	2	design: add finalizes field for deletion-phase resources
cf4599ba782010b852984c58efce32ec515865b2	Ellis Tarn	2026-04-08	26	334	340	Rename resources → nodes in experimental Graph spec
6c19f443cad075410e2c2eb88b8423dd3a6b0146	Ellis Tarn	2026-04-08	4	51	41	Align naming across design docs: applied set, teardown invariant, dependency wording
3bdb2278fa1ad01ce64e754dee0105985b960644	Ellis Tarn	2026-04-08	1	406	263	Rewrite 004-graph-execution from first principles
0e18cf8da9f8e8657769fa5fdec609679fc3a6b1	Ellis Tarn	2026-04-07	1	0	167	Remove 005-performance: architectural properties now baked into 004-execution
730675c9b41bee2b42e8417c5182242b7fd964de	Ellis Tarn	2026-04-07	1	271	245	Rewrite 004-execution: DAG mechanics, wind/prune, watches, forEach, revisions
647f76d32de3503406699d980d75fb6564536dd0	Ellis Tarn	2026-04-07	3	28	15	Fix correctness and clarity issues in design docs 001-003
01b1a8c723da8f23535fa5aa7c9e8408fd0e792c	Ellis Tarn	2026-04-07	6	652	762	Restructure design doc suite: reorder, rewrite ownership model, align terminology
80aa28cc34e45336a101abcd80371de6cd7dbd74	Ellis Tarn	2026-04-07	5	840	293	Add graph execution and ownership design docs, update doc suite
688456a5d844ef6716fd6f39e3b15f63547a7421	Ellis Tarn	2026-04-07	6	1433	144	Implement GraphRevision for experimental Graph controller
b11a749494b75b4ffd248bf4ca5208114219a3ba	Ellis Tarn	2026-04-07	11	247	332	Reconcile implementation against design docs
3948ca18b93e624c7fd30bca1b7998a58905ca6b	Ellis Tarn	2026-04-07	6	107	28	Reconcile graph controller against 001-graph design
